Protein ID,Protein Name,FungalRV Score,GPI-anchor,Signal Peptide
P38206,RFT1_YEAST,-1.3862489,FALSE,0
P38234,RFS1_YEAST,-0.30030504,FALSE,0.000071
P38276,YBY7_YEAST,-1.1397018,FALSE,0
P38283,INCE_YEAST,-0.68796384,FALSE,0
P38632,NSE2_YEAST,-0.97655384,FALSE,0
P38763,YHI2_YEAST,-0.65558348,FALSE,0.000001
P38771,RRF1_YEAST,-1.4351478,FALSE,0
P38868,YHY0_YEAST,-0.96404335,FALSE,0.99971
P38887,YH02_YEAST,-1.0493696,FALSE,0.999735
P39015,STM1_YEAST,-1.9069526,FALSE,0
P40008,FMP52_YEAST,-1.6474873,FALSE,0
P40029,MSRA_YEAST,-0.58672169,FALSE,0
P40518,ARPC5_YEAST,-1.6899355,FALSE,0
P40540,EMC5_YEAST,-1.1063014,FALSE,0
P40850,MKT1_YEAST,-1.0439478,FALSE,0
P40957,MAD1_YEAST,-1.9475767,FALSE,0
P43556,RGD2_YEAST,-1.3651697,FALSE,0
P43622,YFM4_YEAST,1.3156105,FALSE,0.000209
P45818,ROK1_YEAST,-1.5880306,FALSE,0
P46982,MNN5_YEAST,-1.0018824,FALSE,0.1688
P46995,SET2_YEAST,-1.594237,FALSE,0.000008
P47026,GWT1_YEAST,-1.2771304,FALSE,0.000004
P47065,PT130_YEAST,-0.93921345,FALSE,0.000009
P47101,YJ00_YEAST,-1.1802907,FALSE,0
P47107,YJ09_YEAST,-1.1508613,FALSE,0
P48569,YD183_YEAST,-0.88370158,FALSE,0
P49017,COQ5_YEAST,-1.5071926,FALSE,0
P49686,NUP42_YEAST,-0.6181913,FALSE,0
P50275,ASE1_YEAST,-1.2505249,FALSE,0
P52868,CWC23_YEAST,-1.7029651,FALSE,0.000001
P53077,MTC3_YEAST,-1.6622811,FALSE,0
P53720,DUS2_YEAST,-1.2384854,FALSE,0.000001
P53871,DUG3_YEAST,-1.2913014,FALSE,0.000001
P53877,IPI3_YEAST,-0.94765056,FALSE,0.000006
P53904,TBCB_YEAST,-1.6377307,FALSE,0
P53938,EOS1_YEAST,-0.85961312,FALSE,0.000103
P54854,HXT15_YEAST,-1.6803619,FALSE,0.000094
Q01159,MCE1_YEAST,-1.7690949,FALSE,0
Q02354,UTP6_YEAST,-1.3861309,FALSE,0
Q02783,LPE10_YEAST,-1.541779,FALSE,0
Q02786,LCL1_YEAST,-1.0928824,TRUE,0.000007
Q03016,GIP3_YEAST,-0.93544257,FALSE,0
Q03048,COFI_YEAST,-0.47902328,FALSE,0
Q03177,YMZ2_YEAST,-1.0253808,FALSE,0
Q03362,YD476_YEAST,-1.708295,FALSE,0
Q04216,DLT1_YEAST,-1.0540339,FALSE,0.000001
Q04597,YDR14_YEAST,-1.2466802,FALSE,0.000147
Q04697,GSF2_YEAST,-1.2151788,FALSE,0
Q04779,RCO1_YEAST,-1.0119181,FALSE,0
Q04847,ROY1_YEAST,-1.0220134,FALSE,0.000002
Q04935,COX20_YEAST,-0.40265529,FALSE,0.000001
Q05611,BSC2_YEAST,-1.1795487,FALSE,0.000103
Q06497,ANT1_YEAST,-1.5277287,FALSE,0
Q06892,POS5_YEAST,-1.242181,FALSE,0
Q07913,NSE1_YEAST,-1.2627414,FALSE,0
Q08746,RRS1_YEAST,-0.43280664,FALSE,0.000001
Q08773,ISW2_YEAST,-1.4155369,FALSE,0.000004
Q08908,FRE5_YEAST,-1.7224811,FALSE,0.999759
Q08977,CUB1_YEAST,-1.4381444,FALSE,0
Q12260,YB21A_YEAST,-0.80124549,FALSE,0
Q12442,IZH2_YEAST,-1.4585181,FALSE,0
Q99395,YP229_YEAST,-0.51732664,FALSE,0
O13574,YL255_YEAST,-1.9493187,FALSE,0
O13578,YL415_YEAST,-1.0580081,FALSE,0
P00912,TRPF_YEAST,-1.4756789,FALSE,0
P04821,CDC25_YEAST,-0.70094149,FALSE,0.000015
P07236,SYTM_YEAST,-1.4805894,FALSE,0
P08153,SWI5_YEAST,-0.90136985,FALSE,0
P08521,AAP_YEAST,-0.42681777,FALSE,0.000259
P0CX62,YG22A_YEAST,-0.79427322,FALSE,0
P0CX82,RL19A_YEAST,-2.6108236,FALSE,0
P16467,PDC5_YEAST,-1.3042991,FALSE,0.000001
P16474,BIP_YEAST,-1.2577317,FALSE,0.009488
P16622,HEMH_YEAST,-1.4530256,FALSE,0
P18899,DDR48_YEAST,-0.36174905,FALSE,0.000015
P21373,UTR1_YEAST,-1.0809842,FALSE,0
P21771,RT28_YEAST,-2.6590302,FALSE,0
P24870,CG23_YEAST,-1.5715938,FALSE,0
P25040,TSR4_YEAST,-1.1195771,FALSE,0.000001
P25628,ARE1_YEAST,-0.97051276,FALSE,0
P25656,CDC50_YEAST,-0.60477555,FALSE,0.000139
P32419,MDHP_YEAST,-1.6661993,FALSE,0
P32573,SPS19_YEAST,-0.87512961,FALSE,0
P32579,SUA5_YEAST,-1.4160461,FALSE,0.000021
P32641,RAD24_YEAST,-1.5971588,FALSE,0
P32796,CACP_YEAST,-1.1186168,FALSE,0
P32895,KPR1_YEAST,-1.6466706,FALSE,0
P33314,BUD2_YEAST,-1.3397972,FALSE,0
P33421,SDH3_YEAST,-1.736835,FALSE,0
P33751,PAD1_YEAST,-1.0049772,FALSE,0
P35178,RRP1_YEAST,-2.251365,FALSE,0
P35843,HES1_YEAST,-0.667166,FALSE,0
P36023,OAF3_YEAST,-1.2770424,FALSE,0
P36113,HEL1_YEAST,-0.58995847,FALSE,0
P38123,SWD3_YEAST,-0.78338614,FALSE,0.00001
P38164,SEA4_YEAST,-1.1337525,FALSE,0.000002
P38324,SLX1_YEAST,-1.8818307,FALSE,0
P38766,RRM3_YEAST,-1.2833896,FALSE,0
P38859,DNA2_YEAST,-1.2807204,FALSE,0.000001
P39013,END3_YEAST,-1.093045,FALSE,0
P39081,PCF11_YEAST,-1.261176,FALSE,0.000001
P40023,EDC2_YEAST,-0.23784657,FALSE,0
P40041,VHR2_YEAST,-1.1922265,FALSE,0
P40095,YEY8_YEAST,-0.8966245,FALSE,0.000003
P40100,PUG1_YEAST,-1.5162424,FALSE,0.000001
P40105,YRF12_YEAST,-1.2074093,FALSE,0.00002
P40328,TBP6_YEAST,-1.9125181,FALSE,0
P40356,MED3_YEAST,-1.6245045,FALSE,0
P40463,VHS2_YEAST,-0.90979651,FALSE,0.000019
P41896,T2FB_YEAST,-1.8993278,FALSE,0.000009
P42826,XKS1_YEAST,-1.1110603,FALSE,0
P46151,MTHR1_YEAST,-0.92830811,FALSE,0
P46674,SAC3_YEAST,-1.1348689,FALSE,0
P47036,APQ13_YEAST,-1.4195618,FALSE,0.029574
P47069,MPS3_YEAST,-1.1402253,FALSE,0
P47112,CDT1_YEAST,-1.2352522,FALSE,0
P47114,KCH1_YEAST,-1.0889577,FALSE,0.000011
P47146,ABM1_YEAST,-0.66096669,FALSE,0.029697
P49090,ASNS2_YEAST,-1.0204515,FALSE,0.000002
P50084,BNS1_YEAST,-2.4433454,FALSE,0
P50102,UBP8_YEAST,-1.0837718,FALSE,0.000001
P50273,ATP22_YEAST,-1.4151407,FALSE,0
P53273,VSB1_YEAST,-1.5494381,FALSE,0
P53303,ZPR1_YEAST,-1.1684305,FALSE,0.001208
P53885,MDG1_YEAST,-0.39827536,FALSE,0
P53893,RIA1_YEAST,-1.6345382,FALSE,0
P54007,YL460_YEAST,-0.54985999,FALSE,0
P80428,ARP4_YEAST,-1.1179251,FALSE,0.000001
Q02209,YKZ1_YEAST,-0.7815451,FALSE,0
Q02884,ELP4_YEAST,-1.7330548,FALSE,0
Q03144,SNO1_YEAST,-1.7105008,FALSE,0
Q03153,ATP25_YEAST,-1.7274591,FALSE,0.000005
Q03798,AIM36_YEAST,-0.94035038,FALSE,0.000035
Q03862,ARX1_YEAST,-1.0535769,FALSE,0.000001
Q03944,VPS64_YEAST,-1.3645003,FALSE,0
Q04007,SND1_YEAST,-0.71651491,FALSE,0.000472
Q04322,GYL1_YEAST,-1.8078104,FALSE,0
Q04511,UFO1_YEAST,-1.2522994,FALSE,0
Q04585,YDR09_YEAST,-1.3768108,FALSE,0
Q05635,RNH2B_YEAST,-0.77639977,FALSE,0.000003
Q06216,PIG1_YEAST,-0.089139374,FALSE,0
Q06489,MTNA_YEAST,-0.85714987,FALSE,0
Q06623,HDA3_YEAST,-1.1526696,FALSE,0
Q07395,SYO1_YEAST,-1.3733038,FALSE,0
Q07684,MFG1_YEAST,-1.1082133,FALSE,0
Q07738,YD241_YEAST,-0.3567681,TRUE,0.000072
Q08729,DSE3_YEAST,-1.2038955,FALSE,0.000001
Q08743,YO292_YEAST,-0.99135601,FALSE,0.000206
Q08822,ETFD_YEAST,-1.3257642,FALSE,0
Q08959,PGC1_YEAST,-1.3015381,FALSE,0
Q12072,IOC2_YEAST,-0.93292774,FALSE,0.000001
Q12142,ATG9_YEAST,-1.4349367,FALSE,0
Q12259,YL108_YEAST,-1.2292699,FALSE,0
Q12450,ERP4_YEAST,-0.62370086,FALSE,0.999724
Q12486,YOR31_YEAST,-1.4477583,FALSE,0
Q12493,NKP1_YEAST,-1.2193341,FALSE,0
Q2V2P7,YD461_YEAST,-0.84924734,FALSE,0
Q3E7A4,COXM2_YEAST,-1.7223305,FALSE,0
Q3E7B6,VA0E_YEAST,-1.8166617,FALSE,0
Q3E804,YO381_YEAST,-3.0347253,FALSE,0
Q8TGU4,YE175_YEAST,-2.8268003,FALSE,0.000081
Q92317,NCB2_YEAST,-1.7682931,FALSE,0
P07213,TOM70_YEAST,-1.1047317,FALSE,0.017608
P07267,CARP_YEAST,-0.19500858,FALSE,0.999763
P0CX10,ERR1_YEAST,-0.63990612,FALSE,0
P11655,SEC12_YEAST,-0.39358573,FALSE,0
P13099,TOP3_YEAST,-1.608284,FALSE,0
P13902,INO4_YEAST,-1.5394873,FALSE,0
P18408,MET16_YEAST,-1.2945601,FALSE,0
P19158,IRA2_YEAST,-1.1424807,FALSE,0.000001
P22137,CLH_YEAST,-1.5596595,FALSE,0
P22936,APN1_YEAST,-1.3500152,FALSE,0
P25042,ROX1_YEAST,-1.0971035,FALSE,0
P25044,PTP1_YEAST,-1.1431972,FALSE,0.000034
P25569,GID7_YEAST,-1.3146274,FALSE,0
P25649,AHC2_YEAST,-1.4509508,FALSE,0
P26783,RS5_YEAST,-1.2992833,FALSE,0
P28000,RPAC2_YEAST,-0.29098473,FALSE,0.000001
P32361,IRE1_YEAST,-1.4199814,FALSE,0.985982
P32477,GSH1_YEAST,-1.2718157,FALSE,0.000001
P35196,RER2_YEAST,-1.9100995,FALSE,0
P35208,SPT10_YEAST,-1.5123787,FALSE,0.000001
P36018,YPT52_YEAST,-0.75265759,FALSE,0
P36120,DBP7_YEAST,-1.3791324,FALSE,0
P36121,RPC5_YEAST,-1.3587569,FALSE,0.000002
P38065,AP2A_YEAST,-1.0336373,FALSE,0
P38125,DTR1_YEAST,-1.2124711,FALSE,0
P38255,RXT2_YEAST,-1.0990003,FALSE,0
P38307,DER1_YEAST,-1.4711093,FALSE,0.000007
P38698,PPX1_YEAST,-1.6791992,FALSE,0
P38707,SYNC_YEAST,-1.2708628,FALSE,0.000003
P38779,CIC1_YEAST,-0.74848399,FALSE,0
P38863,SPC97_YEAST,-1.6438812,FALSE,0.000003
P38993,FET3_YEAST,-0.64492172,FALSE,0.999789
P39000,SHC1_YEAST,-1.302446,FALSE,0.000021
P40017,YAT2_YEAST,-1.1336187,FALSE,0
P40051,ICP55_YEAST,-1.367819,FALSE,0
P40081,MGDP1_YEAST,-1.0485982,FALSE,0
P40317,SOK1_YEAST,-1.3542273,FALSE,0.000001
P40459,PANC_YEAST,-1.1983028,FALSE,0.000001
P40965,MSH4_YEAST,-1.3157735,FALSE,0
P40989,FKS2_YEAST,-1.5432977,FALSE,0.000001
P41058,RS29B_YEAST,-1.1778591,FALSE,0
P41696,AZF1_YEAST,-0.8239427,FALSE,0
P41948,MEP2_YEAST,-0.95421085,FALSE,0.000003
P43565,RIM15_YEAST,-0.78528067,FALSE,0
P43598,IGD1_YEAST,-0.85010109,FALSE,0
P47008,SFH5_YEAST,-0.65308399,FALSE,0
P47061,VPS53_YEAST,-1.204225,FALSE,0
P47145,LIH1_YEAST,-1.7640001,FALSE,0.000019
P53032,SUT1_YEAST,-0.53732479,FALSE,0
P53115,INO80_YEAST,-1.387343,FALSE,0
P53158,KXD1_YEAST,-0.41799973,FALSE,0.000001
P53183,YGD9_YEAST,-0.6908226,FALSE,0
P53210,YG1B_YEAST,-0.80985467,FALSE,0
P53324,SAY1_YEAST,-1.5790133,FALSE,0.000047
P53750,YN93_YEAST,-1.3487179,FALSE,0
P53875,RM19_YEAST,-1.5613235,FALSE,0
P53981,PYP1_YEAST,-1.0715634,FALSE,0
Q02455,MLP1_YEAST,-1.5872064,FALSE,0
Q02521,SPP2_YEAST,-0.10637853,FALSE,0
Q02647,DYL1_YEAST,-0.39246793,FALSE,0
Q02710,ECM23_YEAST,-0.93804667,FALSE,0.00146
Q02979,GDE1_YEAST,-1.3628089,FALSE,0
Q03104,MSC1_YEAST,-1.0769847,FALSE,0.999458
Q04195,SIZ1_YEAST,-1.0166287,FALSE,0
Q04214,YM13B_YEAST,-0.58033663,FALSE,0
Q04341,MIX14_YEAST,-0.84810104,FALSE,0
Q04364,PEX9_YEAST,-1.0444564,FALSE,0.001404
Q04461,EUC1_YEAST,-1.6791936,FALSE,0.000001
Q04562,TMN2_YEAST,-1.3099015,FALSE,0.999773
Q04599,RM01_YEAST,-1.6235109,FALSE,0
Q04659,CSM3_YEAST,-1.9577918,FALSE,0
Q04739,GAL83_YEAST,-0.78412,FALSE,0.000036
Q05022,RRP5_YEAST,-0.63734809,FALSE,0
Q05518,PAL1_YEAST,-0.27323537,FALSE,0
Q05775,EIF3J_YEAST,-1.1921467,FALSE,0
Q06137,YL345_YEAST,-1.4990859,FALSE,0
Q06339,TFC6_YEAST,-0.68885936,FALSE,0
Q06665,RAD34_YEAST,-1.8267507,FALSE,0.000035
Q06706,ELP1_YEAST,-1.3012412,FALSE,0
Q07349,MRX9_YEAST,-1.0742689,FALSE,0.000001
Q07648,DTD_YEAST,-1.6708432,FALSE,0
Q08220,GSHB_YEAST,-0.97439615,FALSE,0
Q08273,RBX1_YEAST,-1.0798235,FALSE,0
Q08496,DIA2_YEAST,-1.6394878,FALSE,0
Q08971,YP225_YEAST,-1.5445097,FALSE,0
Q12016,VPS68_YEAST,-1.5226294,FALSE,0.000002
Q12018,CDC53_YEAST,-1.1280347,FALSE,0.000004
Q12083,MLH3_YEAST,-1.4115959,FALSE,0
Q12222,YGK3_YEAST,-1.2249596,FALSE,0
Q12292,ATG34_YEAST,-0.90278944,FALSE,0
Q12316,YG13B_YEAST,-0.41005879,FALSE,0
Q12338,RNH2C_YEAST,-0.45452203,FALSE,0.000006
Q12490,YB11B_YEAST,-0.51802655,FALSE,0.000001
Q2V2P1,YL146_YEAST,0.026255322,FALSE,0
Q3E736,YO192_YEAST,-1.1927426,FALSE,0.032849
Q3E7Z7,YD003_YEAST,0.051044413,FALSE,0.000476
Q8TGJ2,YN075_YEAST,-0.99947678,FALSE,0.000085
Q8TGT6,YH022_YEAST,-1.227073,FALSE,0.000056
Q8TGU1,YG188_YEAST,-1.8292251,FALSE,0.000004
Q99257,MEX67_YEAST,-1.0840899,FALSE,0
P03871,REP1_YEAST,-1.4951478,FALSE,0
P03874,CBP2_YEAST,-1.2137701,FALSE,0
P04050,RPB1_YEAST,-1.0531409,FALSE,0
P04051,RPC1_YEAST,-1.438896,FALSE,0.000009
P05747,RL29_YEAST,-1.9246784,FALSE,0
P07261,GCR1_YEAST,-0.32998363,FALSE,0
P08468,PT111_YEAST,-1.7886367,FALSE,0
P0C2H6,RL27A_YEAST,-1.7930691,FALSE,0
P0C2H8,RL31A_YEAST,-2.4447466,FALSE,0
P0C5N6,YH32A_YEAST,-1.9192052,FALSE,0
P0CX56,RS18B_YEAST,-2.1671385,FALSE,0
P0CX93,YH21D_YEAST,-1.0366188,FALSE,0.000434
P11491,PPB_YEAST,-1.1654189,FALSE,0.000045
P14736,RAD4_YEAST,-2.0738614,FALSE,0
P14904,AMPL_YEAST,-1.0173749,FALSE,0.000001
P17076,RL8A_YEAST,-1.684691,FALSE,0
P23180,AIM17_YEAST,-1.1712606,FALSE,0
P25360,PHO87_YEAST,-1.1619528,FALSE,0.000002
P25611,RDS1_YEAST,-1.811136,FALSE,0
P25847,MSH2_YEAST,-1.4035367,FALSE,0
P26785,RL16B_YEAST,-2.0638236,FALSE,0
P30822,XPO1_YEAST,-1.6213798,FALSE,0.000321
P32356,TREA_YEAST,-1.3823066,FALSE,0
P32388,RM49_YEAST,-1.4653899,FALSE,0
P32598,PP12_YEAST,-1.5396279,FALSE,0
P32643,TMT1_YEAST,-1.9357173,FALSE,0
P33411,PRP18_YEAST,-1.0362037,FALSE,0
P34223,UBX1_YEAST,-0.82109282,FALSE,0
P35999,PMIP_YEAST,-1.5455957,FALSE,0.000084
P36026,UBP11_YEAST,-0.88100746,FALSE,0
P36158,YK58_YEAST,-1.5095515,FALSE,0.000005
P38285,AMN1_YEAST,-1.8688483,FALSE,0
P38347,EFM2_YEAST,-1.9755734,FALSE,0
P38627,URA8_YEAST,-1.6030101,FALSE,0
P38721,YHF0_YEAST,-1.3568594,FALSE,0.000088
P38724,ARN2_YEAST,-1.4918877,FALSE,0
P38740,YHC6_YEAST,-0.81635088,FALSE,0.000001
P38877,CTF8_YEAST,-1.7141334,FALSE,0
P39007,STT3_YEAST,-1.513647,FALSE,0.000263
P39526,LAA1_YEAST,-0.95844253,FALSE,0
P39936,IF4F2_YEAST,-0.90615421,FALSE,0
P39959,YEW0_YEAST,-1.0626501,FALSE,0.000062
P39969,BOI2_YEAST,-0.65831093,FALSE,0
P39990,SNU13_YEAST,-1.3145422,FALSE,0.000002
P40006,IRC22_YEAST,-0.19186749,FALSE,0.998854
P40042,RRT13_YEAST,-2.0074801,FALSE,0.000001
P40076,YEV1_YEAST,-1.1866558,FALSE,0.000135
P40354,NTA1_YEAST,-0.93893066,FALSE,0.003243
P41807,VATH_YEAST,-1.7560412,FALSE,0
P42933,SPG5_YEAST,-1.027153,FALSE,0
P43611,OSW7_YEAST,-1.7565707,FALSE,0.121861
P46683,YAR1_YEAST,-1.1032295,FALSE,0.000001
P47047,MTR4_YEAST,-1.6037879,FALSE,0
P47052,SDHX_YEAST,-1.4486406,FALSE,0
P47078,YJA9_YEAST,-0.53908878,FALSE,0.000675
P47125,I23O_YEAST,-1.6172161,FALSE,0
P47134,BIR1_YEAST,-1.1581263,FALSE,0
P50264,FMS1_YEAST,-1.4344527,FALSE,0.000006
P53066,YGZ2_YEAST,-1.8272133,FALSE,0
P53083,MDM34_YEAST,-0.72124809,FALSE,0
P53173,ERV14_YEAST,-1.8503367,FALSE,0
P53177,TYW3_YEAST,-1.2151494,FALSE,0.000001
P53201,SWC4_YEAST,-1.6070963,FALSE,0
P53278,YG3A_YEAST,-0.37097926,FALSE,0
P53290,RAGCD_YEAST,-0.47051054,FALSE,0
P53311,MPC3_YEAST,-1.4108482,FALSE,0.000078
P53878,PBR1_YEAST,-1.5009538,FALSE,0.000001
P53960,YNE0_YEAST,-1.527444,FALSE,0
Q02792,XRN2_YEAST,-1.7381772,FALSE,0
Q03102,YMN1_YEAST,-1.3335357,FALSE,0
Q03612,YE11B_YEAST,-0.30507374,FALSE,0
Q04116,YHP1_YEAST,-1.3004855,FALSE,0
Q04162,YD387_YEAST,-1.2731129,FALSE,0.000019
Q04372,TAP42_YEAST,-2.0331088,FALSE,0
Q04413,API2_YEAST,-1.2545516,FALSE,0.000533
Q05498,FCF1_YEAST,-2.3557757,FALSE,0
Q05899,YL297_YEAST,-0.69089017,FALSE,0.000001
Q05931,HSP7Q_YEAST,-1.3319742,FALSE,0
Q06349,DXO1_YEAST,-1.4612758,FALSE,0
Q06679,UTP4_YEAST,-1.1719521,FALSE,0
Q06821,YP084_YEAST,-1.0267546,FALSE,0
Q08001,LAM6_YEAST,-0.9979243,FALSE,0
Q08032,CDC45_YEAST,-1.5501756,FALSE,0.000005
Q08193,GAS5_YEAST,-0.50911616,TRUE,0.99899
Q08285,RRP40_YEAST,-1.4608267,FALSE,0.000001
Q08490,SGO1_YEAST,-0.45720277,FALSE,0
Q08687,TMA16_YEAST,-2.0564128,FALSE,0
Q08818,MSC6_YEAST,-0.92912499,FALSE,0
Q12052,TGS1_YEAST,-1.4753635,FALSE,0
Q12178,FCY1_YEAST,-1.160551,FALSE,0
Q12210,YD009_YEAST,-1.8885989,FALSE,0.000052
Q12216,SIZ2_YEAST,-1.1518768,FALSE,0
Q12229,UBX3_YEAST,-1.9743027,FALSE,0.000142
Q12351,YO012_YEAST,-0.150918,FALSE,0
Q12402,YOP1_YEAST,-0.86615339,FALSE,0.000092
Q12417,PRP46_YEAST,-1.3128843,FALSE,0
Q3E751,YP119_YEAST,-1.5315124,FALSE,0.000001
Q3E7Y9,YO097_YEAST,0.3294019,FALSE,0.000015
Q3E819,YC108_YEAST,-0.67677837,FALSE,0
Q8TGT0,YM100_YEAST,-0.56768725,FALSE,0
P05750,RS3_YEAST,-1.8201922,FALSE,0
P07266,MRS1_YEAST,-1.2666972,FALSE,0
P08593,MSS18_YEAST,-1.5550288,FALSE,0.00002
P0CE97,YL59W_YEAST,-0.68456897,FALSE,0
P0CX40,RS8B_YEAST,-2.3777693,FALSE,0
P0CX81,MTCU2_YEAST,-0.22671735,FALSE,0.000074
P10355,PT122_YEAST,-2.598218,FALSE,0
P10507,MPPB_YEAST,-1.0038866,FALSE,0.000013
P14772,BPT1_YEAST,-1.3751829,FALSE,0.000002
P17106,CBF1_YEAST,-1.2514005,FALSE,0
P19454,CSK22_YEAST,-1.7703693,FALSE,0.000017
P21801,SDHB_YEAST,-1.8149431,FALSE,0
P23394,PRP28_YEAST,-1.5200733,FALSE,0
P23968,VATO_YEAST,-1.7721187,FALSE,0.000001
P24720,MNE1_YEAST,-1.4622494,FALSE,0
P25045,SPTC1_YEAST,-1.0556318,FALSE,0.000001
P25348,RM32_YEAST,-1.4800966,FALSE,0
P32351,IMPX_YEAST,-1.6606837,FALSE,0
P32612,PAU2_YEAST,-0.98619304,FALSE,0.999571
P32630,UTR5_YEAST,-2.1604173,FALSE,0.000168
P32786,RRN6_YEAST,-1.4287199,FALSE,0.000001
P32837,UGA4_YEAST,-1.2247531,FALSE,0.000003
P33401,PGM1_YEAST,-0.99913561,FALSE,0.000001
P33749,MSN4_YEAST,-0.34792821,FALSE,0.000001
P33894,STE13_YEAST,-0.63405001,FALSE,0
P35194,UTP20_YEAST,-1.583675,FALSE,0
P35206,CSG2_YEAST,-1.274761,FALSE,0.005026
P36112,MIC60_YEAST,-1.4015356,FALSE,0.000453
P36138,YK25_YEAST,-0.49384007,FALSE,0
P36157,MSA2_YEAST,-0.56567484,FALSE,0
P36531,RM36_YEAST,-0.58254133,FALSE,0
P38070,YPK3_YEAST,-1.1054113,FALSE,0.000004
P38179,ALG3_YEAST,-1.8916603,FALSE,0.000024
P38185,YBH1_YEAST,-1.3903255,FALSE,0.000078
P38248,ECM33_YEAST,0.41400692,TRUE,0.999737
P38636,ATX1_YEAST,-1.0366035,FALSE,0
P38748,ETP1_YEAST,-1.4570564,FALSE,0
P38768,PIH1_YEAST,-1.6183035,FALSE,0
P38841,YHT8_YEAST,0.08263172,FALSE,0.999752
P38849,MTC6_YEAST,-0.95357552,FALSE,0.999103
P38888,MNL1_YEAST,-1.2812507,TRUE,0.99974
P39004,HXT7_YEAST,-1.3948998,FALSE,0.000543
P39012,GAA1_YEAST,-1.3393728,FALSE,0.007114
P39682,PRP39_YEAST,-1.504443,FALSE,0
P39940,RSP5_YEAST,-1.3732689,FALSE,0.000005
P40025,PHM8_YEAST,-1.7848845,FALSE,0
P40084,RTR1_YEAST,-1.0565291,FALSE,0
P40507,AIR1_YEAST,-0.52299337,FALSE,0.000001
P41810,COPB_YEAST,-1.3176082,FALSE,0.000002
P42834,MDJ2_YEAST,-2.7308373,FALSE,0.134604
P42883,THI12_YEAST,-1.4204519,FALSE,0
P47115,YJ26_YEAST,-0.81046084,FALSE,0
P47171,HIR3_YEAST,-1.4217958,FALSE,0.000005
P47185,HXT16_YEAST,-1.6618924,FALSE,0.000094
P48415,SEC16_YEAST,-0.34138369,FALSE,0
P48445,BPL1_YEAST,-1.2207721,FALSE,0
P51402,RL37B_YEAST,-0.91581852,FALSE,0
P53141,MLC1_YEAST,-0.38066775,FALSE,0
P53253,NNF2_YEAST,-1.0250401,FALSE,0.000023
P53258,GYP2_YEAST,-1.4246033,FALSE,0
P53265,YG2W_YEAST,-1.5945945,FALSE,0
P53341,MAL12_YEAST,-0.64832039,FALSE,0
P53722,ATP23_YEAST,-1.316639,FALSE,0.000003
P53830,CUS2_YEAST,-1.002908,FALSE,0
P53906,YNO6_YEAST,-1.6836588,FALSE,0.000042
P53909,ADE_YEAST,-1.4454708,FALSE,0.000011
P53923,CTU2_YEAST,-1.3354737,FALSE,0.000005
P53933,APP1_YEAST,-0.57220344,FALSE,0.000001
P53934,CARME_YEAST,-1.2065551,FALSE,0
P53941,IMP4_YEAST,-1.9266474,FALSE,0
Q01080,RPA49_YEAST,-0.94912627,FALSE,0
Q01589,SED1_YEAST,2.6311557,TRUE,0.999525
Q01649,CIK1_YEAST,-1.5420201,FALSE,0
Q01662,MAP1_YEAST,-0.66675186,FALSE,0.00001
Q03099,YMN3_YEAST,-1.1610493,FALSE,0
Q03178,PIR1_YEAST,-0.17639187,FALSE,0.999618
Q03899,YD131_YEAST,-1.3697394,FALSE,0
Q05892,COQ11_YEAST,-1.5828974,FALSE,0
Q06217,SMD2_YEAST,-1.8927096,FALSE,0
Q06563,SYM1_YEAST,-1.5016617,FALSE,0.000002
Q07074,YH007_YEAST,-1.8264543,FALSE,0.000069
Q07657,SHS1_YEAST,-0.96093271,FALSE,0
Q08278,MED7_YEAST,-1.4794724,FALSE,0
Q08387,DNLI4_YEAST,-1.3607883,FALSE,0
Q08492,UTP16_YEAST,-1.7803702,FALSE,0
Q08645,FOLE_YEAST,-1.3267987,FALSE,0.000019
Q08747,UAF30_YEAST,-1.4496201,FALSE,0
Q08754,BUD7_YEAST,-1.5755155,FALSE,0
Q08984,PBI1_YEAST,-1.0605872,FALSE,0.000358
Q12003,ENV7_YEAST,-1.1924974,FALSE,0.000001
Q12079,YP027_YEAST,-0.98800908,FALSE,0.090795
Q12119,FCY22_YEAST,-1.3164727,FALSE,0.000001
Q12345,IES3_YEAST,-1.6049539,FALSE,0
Q12676,FOLD_YEAST,-1.4856249,FALSE,0
Q2V2P8,CENPW_YEAST,-2.4392561,FALSE,0
Q3E789,YD169_YEAST,-2.2550462,FALSE,0
Q3E7Z1,YN146_YEAST,-1.6524466,FALSE,0.000258
Q3E810,YL342_YEAST,-0.23027244,FALSE,0.000022
Q3E828,EMR1_YEAST,-1.6152931,FALSE,0.002388
Q99345,YO085_YEAST,-1.4244706,FALSE,0
P00044,CYC1_YEAST,-0.95022449,FALSE,0
P00812,ARGI_YEAST,-1.1763585,FALSE,0
P00950,PMG1_YEAST,-1.3170648,FALSE,0
P04161,PUR3_YEAST,-1.8959818,FALSE,0
P06182,CCHL_YEAST,-1.3811711,FALSE,0.000194
P07143,CY1_YEAST,-1.711855,FALSE,0.000378
P07248,ADR1_YEAST,-1.3275313,FALSE,0.000001
P0CX44,RL1B_YEAST,-2.0750032,FALSE,0
P13181,GAL2_YEAST,-1.2702952,FALSE,0
P13586,ATC1_YEAST,-1.2082123,FALSE,0
P15454,KGUA_YEAST,-1.0428009,FALSE,0
P15496,IDI1_YEAST,-1.4491501,FALSE,0
